avgExecutorRunTime , avgexecutorCpuTime , InputBytes , avgShuffleReadBytes ,avgShuffleWriteBytes , avgMemoryBytesSpilled ,avgDiskBytesSpilled ,avgExecutorDeserializeTime , avgExecutorDeserializeCPUTime ,avgResultSize , numberOfStages,avgGCTime ,avgOutSize , avgResultSerTime , avgInputRecordsRead, avgOutputRecordsWritten, avgShuffleRemoteBlocksFetched, avgShuffleLocalBlocksFetched, avgShuffleFetchWaitTime, avgShuffleRemoteBytesRead , avgShuffleTotalBlocksFetched ,avgShuffleWriteTime,avgShuffleWriteRecords ,avgShuffleReadRecords , AppId , Exec_time
57053.16667,5.25E+10,3.99E+09,1.16E+08,7.54E+07,0,0,392.6666667,1.68E+08,12932,6,6921.166667,3082486.667,1,1140560.833,83333.33333,16.66666667,1.333333333,1029.833333,1.12E+08,17.33333333,1.29E+08,4145835.167,6549462.333,application_1540980293743_2591
45128.5,4.00E+10,1.77E+09,5.58E+07,4.88E+07,0,0,690.1666667,1.43E+08,13411,6,8873.166667,1340250.667,1,999262.3333,36233.83333,23,1.833333333,1073.166667,5.37E+07,23.83333333,9.50E+07,3641417.167,4183471.333,application_1540980293743_2588
28464.83333,2.58E+10,9.65E+08,5.42E+07,5.68E+07,0,0,1335.5,5.01E+08,13066,6,3414.666667,700602.6667,0.833333333,947381.3333,18940.16667,34,0.833333333,2,5.38E+07,34.33333333,2.28E+08,3103598.667,2962238,application_1540980293743_2587
52975.66667,4.81E+10,3.02E+09,9.20E+07,7.61E+07,0,0,399.1666667,1.47E+08,13390,6,7278.833333,1712572.667,0.833333333,1029455.333,46298.16667,20.66666667,1.333333333,847.5,8.91E+07,21.33333333,1.41E+08,3826474.667,4766689,application_1540980293743_2586
36695.16667,3.33E+10,1.42E+09,6.04E+07,5.69E+07,0,0,395.5,1.79E+08,12932,6,6437.166667,1063041.833,0.5,976778.3333,28739.16667,26,1.833333333,45,5.85E+07,26.83333333,9.67E+07,3451571.167,3697383.5,application_1540980293743_2584
35831.33333,3.37E+10,1.42E+09,7.34E+07,6.94E+07,0,0,1378.5,4.17E+08,13394,6,5412.833333,1063013.667,1.166666667,976778.3333,28739.16667,26.5,0.833333333,1.666666667,7.27E+07,26.83333333,2.87E+08,3451571.167,3697383.5,application_1540980293743_2678
41744.16667,3.87E+10,2.12E+09,5.28E+07,4.39E+07,0,0,604.6666667,1.88E+08,12881,6,4751.833333,1622406.333,0.5,1022067.667,43861.5,21.33333333,1,1.833333333,5.14E+07,21.83333333,1.13E+08,3787314,4630907.833,application_1540980293743_2676
36122,3.07E+10,1.40E+09,6.03E+07,6.14E+07,0,0,363.8333333,1.59E+08,13393,6,7275.166667,772860.1667,0.833333333,953247.3333,20895.5,31,2.333333333,814.8333333,5.81E+07,32.33333333,1.65E+08,3183580.667,3121212.667,application_1540980293743_2675
27775.33333,2.64E+10,9.45E+08,4.01E+07,4.22E+07,0,0,326.6666667,1.45E+08,13328,6,3404,689867.5,0.833333333,946509.3333,18649.5,33.33333333,2.166666667,1.5,3.85E+07,34.83333333,8.73E+07,3090323.167,2938992.333,application_1540980293743_2673
36117.16667,3.24E+10,1.19E+09,4.18E+07,4.14E+07,0,0,706.5,2.66E+08,13462,6,5099.166667,880723.1667,1.166666667,961992.3333,23810.5,29.33333333,1,1467.666667,4.12E+07,29.83333333,1.10E+08,3293666.667,3344827.5,application_1540980293743_2672
49725.66667,4.62E+10,3.62E+09,7.19E+07,4.97E+07,0,0,1561,5.65E+08,13321,6,8277.333333,2802242.333,1,1117834.333,75757.83333,17.5,0.833333333,1.166666667,7.02E+07,17.83333333,1.79E+08,4108703.167,6212736.333,application_1540980293743_2669
36745.66667,3.06E+10,1.52E+09,4.51E+07,4.51E+07,0,0,622.3333333,1.65E+08,12996,6,7231.166667,838005.5,0.666666667,958520.8333,22653.33333,29.66666667,1.833333333,1066.333333,4.34E+07,30.83333333,1.28E+08,3251186.667,3258304.167,application_1540980293743_2664
46564.83333,4.40E+10,2.55E+09,9.24E+07,7.38E+07,0,0,1784,5.09E+08,13384,6,6104.333333,1963629.5,1,1049820.833,53086.66667,20,0.833333333,57.33333333,9.09E+07,20.33333333,3.10E+08,3918138.667,5154025.667,application_1540980293743_2663
32242.33333,2.66E+10,1.21E+09,3.14E+07,3.34E+07,0,0,682.5,1.68E+08,12920,6,7323.666667,655897.8333,0.666666667,943756.8333,17732,34.33333333,2.333333333,224.8333333,3.01E+07,35.83333333,8.56E+07,3050273.667,2860985.667,application_1540980293743_2662
39387.66667,3.58E+10,1.58E+09,7.73E+07,7.10E+07,0,0,740.6666667,2.63E+08,13423,6,5782.166667,1185596.833,1.166666667,986719.8333,32053,24.83333333,1,1.333333333,7.59E+07,25.33333333,3.04E+08,3542224.167,3919200.667,application_1540980293743_2661
50835,4.64E+10,2.70E+09,9.44E+07,7.44E+07,0,0,733.1666667,1.37E+08,13338,6,8718.666667,2069655.167,0.666666667,1058408.833,55949.33333,19.16666667,1.333333333,2.333333333,9.11E+07,19.83333333,1.93E+08,3951175.167,5282012,application_1540980293743_2660
44898.83333,4.12E+10,3.15E+09,1.04E+08,6.70E+07,0,0,943.6666667,3.58E+08,12984,6,5121.666667,2483576.333,0.666666667,1090560.833,66666.66667,23.33333333,1,1341.333333,1.01E+08,23.83333333,1.94E+08,4048810.667,6341460.833,application_1540980293743_2657
39642.66667,3.45E+10,1.97E+09,6.15E+07,5.74E+07,0,0,634.8333333,1.68E+08,12843,6,7360.333333,1100920.5,0.333333333,979851.3333,29763.5,25.5,1.833333333,1.666666667,5.96E+07,26.33333333,1.27E+08,3480878.167,3767415,application_1540980293743_2653
41521,3.86E+10,2.23E+09,8.56E+07,6.97E+07,0,0,1756.166667,7.27E+08,13007,6,5706.833333,1712547.5,0.833333333,1029455.333,46298.16667,21,0.833333333,1.333333333,8.43E+07,21.33333333,1.82E+08,3826474.667,4766689,application_1540980293743_2652
48428.16667,4.49E+10,3.32E+09,7.87E+07,5.40E+07,0,0,791,3.25E+08,12866,6,5404.333333,2568773.167,0.5,1098901.333,69446.83333,18,1,1.166666667,7.71E+07,18.33333333,1.99E+08,4069322.167,5924849,application_1540980293743_2650
40187.33333,3.57E+10,1.69E+09,6.91E+07,6.75E+07,0,0,390.8333333,1.39E+08,13407,6,7638,934578.1667,1,966362.3333,25267.16667,28,1.833333333,1.5,6.71E+07,28.83333333,1.56E+08,3343222.667,3451942.333,application_1540980293743_2649
